StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,RegionContentOrFunction,RegionPOS,FirstFixationDuration,DwellTime,SkipRate
4,22,with,with,4,5.41071988585366,0.00708,-4.950481357152215,6.85,0.0,Function,Preposition,203.05454545454546,305.90909090909093,0.3090909090909091
4,23,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,201.4,234.75,0.35
4,24,raisin,raisin,6,1.92427928606188,1.02e-06,-13.795609896257938,3.01,0.0,Content,Noun,215.44736842105263,372.9078947368421,0.07894736842105263
4,25,still,still,5,4.60450684926786,0.000832,-7.091677996950765,5.92,0.0,Content,Adverb,239.9857142857143,309.74285714285713,0.14285714285714285
4,26,on,on,2,5.54991383445688,0.00813,-4.812194343122295,6.91,0.0,Function,Preposition,214.32432432432432,238.02702702702703,0.32432432432432434
4,27,her,her,3,5.16025238056781,0.002,-6.214608048422193,6.3,0.0,Function,Determiner,190.6046511627907,236.27906976744185,0.18604651162790697
4,28,"cheek,",cheek,5,2.56348108539441,9.12e-06,-11.605029789025867,3.96,1.0,Content,Noun,197.43333333333334,224.58333333333334,0.11666666666666667
4,29,by,by,2,4.83483381813589,0.00457,-5.388242052194186,6.66,0.0,Function,Preposition,240.28571428571428,283.60714285714283,0.21428571428571427
4,30,Nana's,nana's,6,,1.91e-07,-15.470468985700183,2.28,1.0,Content,Noun,222.5897435897436,343.0128205128205,0.1282051282051282
4,31,absurd,absurd,6,2.6954816764902,8.91e-06,-11.628325093199981,3.95,0.0,Content,Adjective,252.22666666666666,339.8666666666667,0.10666666666666667
4,32,suspicions.,suspicions,10,2.22271647114758,3.09e-06,-12.687307105118727,3.49,1.0,Content,Noun,239.94805194805195,401.2077922077922,0.03896103896103896
4,33,She,she,3,5.27961676006402,0.00182,-6.30891872294838,6.26,0.0,Function,Pronoun,192.11111111111111,202.2962962962963,0.3333333333333333
4,34,thought,thought,7,4.61524493402638,0.000389,-7.851930957276452,5.59,0.0,Content,Verb,230.02631578947367,355.13157894736844,0.05263157894736842
4,35,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,158.5625,183.66666666666666,0.08333333333333333
4,36,best,best,4,4.31437290000933,0.000692,-7.275924457837944,5.84,0.0,Content,Adjective,217.2280701754386,259.3333333333333,0.5964912280701754
4,37,way,way,3,4.86130734751802,0.00102,-6.8879525536467465,6.01,0.0,Content,Noun,172.3030303030303,232.12121212121212,0.30303030303030304
4,38,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,171.0,189.3939393939394,0.09090909090909091
4,39,getting,getting,7,4.39304846641678,0.000372,-7.89661643487396,5.57,0.0,Content,Verb,204.07894736842104,245.77631578947367,0.05263157894736842
4,40,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,214.08333333333334,214.08333333333334,0.25
4,41,little,little,6,4.86786212167258,0.000562,-7.4840085301346555,5.75,0.0,Content,Adjective,222.3421052631579,252.8815789473684,0.06578947368421052
4,42,quiet,quiet,5,3.77662855342015,4.47e-05,-10.015534819210789,4.65,0.0,Content,Noun,201.95384615384614,246.15384615384616,0.09230769230769231
4,43,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,219.15,260.925,0.2
4,44,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,201.08333333333334,217.27777777777777,0.19444444444444445
4,45,take,take,4,4.9842752143755,0.000832,-7.091677996950765,5.92,0.0,Content,Verb,231.4558823529412,258.77941176470586,0.08823529411764706
4,46,Nana,nana,4,2.30749603791321,3.47e-06,-12.571327145976946,3.54,0.0,Content,Noun,205.0,237.86274509803923,0.0784313725490196
4,47,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,182.15384615384616,203.42307692307693,0.34615384615384615
4,48,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,202.6875,239.20833333333334,0.2916666666666667
4,49,nursery,nursery,7,2.31806333496276,7.76e-06,-11.76651533725424,3.89,0.0,Content,Noun,203.19402985074626,253.47761194029852,0.05970149253731343
4,50,for,for,3,5.54611185676681,0.0102,-4.58536754888799,7.01,0.0,Function,Preposition,191.63333333333333,197.43333333333334,0.26666666666666666
4,51,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,205.2941176470588,227.52941176470588,0.17647058823529413
4,52,"moment,",moment,6,3.9795483747041,0.000174,-8.656454684037266,5.24,1.0,Content,Noun,192.30882352941177,253.13235294117646,0.04411764705882353
4,53,but,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,180.0,250.83333333333334,0.36666666666666664
4,54,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,209.75,244.1875,0.5
4,55,custody,custody,7,2.99255351783214,1.66e-05,-11.006101838523536,4.22,0.0,Content,Noun,207.48,389.0933333333333,0.013333333333333334
4,56,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Content,Adverb,201.34615384615384,254.19230769230768,0.07692307692307693
4,57,course.,course,6,4.39530891607859,0.000275,-8.198739096661406,5.44,1.0,Content,Adverb,227.0909090909091,496.5194805194805,0.0
5,1,Darling,darling,7,3.82046419057768,1.23e-05,-11.30590316553765,4.09,0.0,Content,Noun,208.49367088607596,450.27848101265823,0.06329113924050633
5,2,quivered,quivered,8,0.301029995663981,9.12e-08,-16.20911504934549,1.96,0.0,Content,Verb,255.25316455696202,437.4177215189873,0.0759493670886076
5,3,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,191.05714285714285,205.42857142857142,0.34285714285714286
5,4,went,went,4,4.3219710555263,0.000316,-8.059768027921717,5.5,0.0,Content,Verb,210.72307692307692,258.7846153846154,0.1076923076923077
5,5,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,198.10256410256412,217.3846153846154,0.23076923076923078
5,6,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,195.41666666666666,205.05555555555554,0.2222222222222222
5,7,window.,window,6,3.64216763440495,6.31e-05,-9.67078820363231,4.8,1.0,Content,Noun,193.82142857142858,269.23214285714283,0.07142857142857142
5,8,It,it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,0.0,Function,Pronoun,206.76470588235293,255.7058823529412,0.17647058823529413
5,9,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,197.39622641509433,266.79245283018867,0.2830188679245283
5,10,securely,securely,8,1.47712125471966,1.91e-06,-13.168354961255321,3.28,0.0,Content,Adverb,210.85714285714286,395.5584415584416,0.07792207792207792
5,11,fastened.,fastened,8,1.79934054945358,1.05e-06,-13.766625160234463,3.02,1.0,Content,Verb,215.03896103896105,321.5974025974026,0.05194805194805195
5,12,She,she,3,5.27961676006402,0.00182,-6.30891872294838,6.26,0.0,Function,Pronoun,185.3125,203.625,0.40625
5,13,looked,looked,6,3.7900739484263,0.000129,-8.955697378409104,5.11,0.0,Content,Verb,210.18666666666667,269.44,0.08
5,14,"out,",out,3,5.29475712806123,0.0024,-6.032286499961572,6.38,1.0,Content,Adverb,165.0,173.53488372093022,0.046511627906976744
5,15,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,183.5897435897436,201.02564102564102,0.07692307692307693
5,16,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,174.94736842105263,199.40350877192984,0.07017543859649122
5,17,night,night,5,4.64511756680654,0.000407,-7.806697126821463,5.61,0.0,Content,Noun,196.13432835820896,270.02985074626866,0.5522388059701493
5,18,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,166.23636363636365,223.2,0.41818181818181815
5,19,peppered,peppered,8,0.954242509439325,6.03e-07,-14.32118281648947,2.78,0.0,Content,Verb,188.65,438.675,0.1125
5,20,with,with,4,5.41071988585366,0.00708,-4.950481357152215,6.85,0.0,Function,Preposition,211.79591836734693,246.59183673469389,0.22448979591836735
5,21,stars.,stars,5,3.37180645850742,7.24e-05,-9.533302877358087,4.86,1.0,Content,Noun,203.16923076923078,287.66153846153844,0.07692307692307693
5,22,They,they,4,5.32066754214173,0.00316,-5.7571832197377475,6.5,0.0,Function,Pronoun,209.375,258.85,0.225
5,23,were,were,4,4.92842145848778,0.00219,-6.123853689491628,6.34,0.0,Content,Verb,196.26984126984127,235.26984126984127,0.1111111111111111
5,24,crowding,crowding,8,1.76342799356294,1.12e-06,-13.702092590928718,3.05,0.0,Content,Verb,206.74683544303798,303.56962025316454,0.05063291139240506
5,25,round,round,5,3.53071183798166,0.000138,-8.888256148169651,5.14,0.0,Function,Preposition,231.59183673469389,383.57142857142856,0.3469387755102041
5,26,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,202.54,215.24,0.26
5,27,"house,",house,5,4.41854986204974,0.000513,-7.57523451786175,5.71,1.0,Content,Noun,224.7037037037037,277.4074074074074,0.12962962962962962
5,28,as,as,2,5.05334355121762,0.00589,-5.134499264340713,6.77,0.0,Function,Conjunction,202.66666666666666,248.85714285714286,0.2857142857142857
5,29,if,if,2,5.2567441972168,0.00295,-5.825950074732104,6.47,0.0,Function,Conjunction,231.25581395348837,263.8139534883721,0.3023255813953488
5,30,curious,curious,7,3.1264561134318,2.82e-05,-10.476185033927203,4.45,0.0,Content,Adjective,211.04225352112675,289.056338028169,0.056338028169014086
5,31,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,216.73684210526315,225.47368421052633,0.21052631578947367
5,32,see,see,3,5.11525760806122,0.00126,-6.676643478653674,6.1,0.0,Content,Verb,233.5952380952381,281.2142857142857,0.21428571428571427
5,33,what,what,4,5.70067430178157,0.0024,-6.032286499961572,6.38,0.0,Function,Determiner,194.125,246.44642857142858,0.07142857142857142
5,34,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,185.140350877193,211.66666666666666,0.07017543859649122
5,35,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,173.21875,190.125,0.0625
5,36,take,take,4,4.9842752143755,0.000832,-7.091677996950765,5.92,0.0,Content,Verb,222.5744680851064,307.5744680851064,0.5531914893617021
5,37,place,place,5,4.48766147711864,0.000513,-7.57523451786175,5.71,0.0,Content,Noun,186.6769230769231,271.73846153846154,0.2923076923076923
5,38,"there,",there,5,5.34587342082813,0.00204,-6.1948054221064055,6.31,1.0,Content,Adverb,174.23214285714286,228.94642857142858,0.17857142857142858
5,39,but,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,186.0,224.92105263157896,0.3157894736842105
5,40,she,she,3,5.27961676006402,0.00182,-6.30891872294838,6.26,0.0,Function,Pronoun,202.37735849056602,232.03773584905662,0.22641509433962265
5,41,did,did,3,5.07704433532984,0.000912,-6.999870458240826,5.96,0.0,Content,Verb,208.11666666666667,248.03333333333333,0.08333333333333333
5,42,not,not,3,5.44196834892386,0.0049,-5.3185200534573935,6.69,0.0,Function,Negative,199.7560975609756,217.90243902439025,0.1951219512195122
5,43,notice,notice,6,3.48043814717782,7.94e-05,-9.441010930266133,4.9,0.0,Content,Verb,193.93150684931507,249.4931506849315,0.0958904109589041
5,44,"this,",this,4,5.60950476671516,0.00661,-5.019171609989949,6.82,1.0,Function,Determiner,213.93617021276594,243.10638297872342,0.10638297872340426
5,45,nor,nor,3,3.26387267686522,6.03e-05,-9.716176795857717,4.78,0.0,Function,Conjunction,205.125,239.125,0.275
5,46,that,that,4,5.8571382268439,0.0102,-4.58536754888799,7.01,0.0,Function,Conjunction,211.20338983050848,318.5762711864407,0.22033898305084745
5,47,one,one,3,5.19502742193737,0.00295,-5.825950074732104,6.47,0.0,Function,Number,238.1875,308.0625,0.2916666666666667
5,48,or,or,2,4.93937446365848,0.00347,-5.663600656204926,6.54,0.0,Function,Conjunction,209.23684210526315,257.55263157894734,0.18421052631578946
5,49,two,two,3,4.73547913286875,0.00126,-6.676643478653674,6.1,0.0,Function,Number,198.46666666666667,247.0,0.28888888888888886
5,50,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,182.58333333333334,186.97222222222223,0.19444444444444445
5,51,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,188.86206896551724,201.3793103448276,0.13793103448275862
5,52,smaller,smaller,7,2.83314711191279,6.31e-05,-9.67078820363231,4.8,0.0,Content,Adjective,195.22388059701493,269.3134328358209,0.05970149253731343
5,53,ones,ones,4,3.71416204609885,0.000117,-9.05333576846603,5.07,0.0,Content,Noun,227.5681818181818,289.04545454545456,0.11363636363636363
5,54,winked,winked,6,1.57978359661681,6.03e-07,-14.32118281648947,2.78,0.0,Content,Verb,217.43421052631578,343.7236842105263,0.013157894736842105
5,55,at,at,2,5.2150371190435,0.00501,-5.296319343925284,6.7,0.0,Function,Preposition,189.83333333333334,235.8,0.0
5,56,her.,her,3,5.16025238056781,0.002,-6.214608048422193,6.3,1.0,Function,Pronoun,236.57142857142858,420.6233766233766,0.0
6,1,Peter,peter,5,3.66247450375031,7.59e-05,-9.486092556040502,4.88,0.0,Content,Noun,203.29577464788733,331.38028169014086,0.08450704225352113
6,2,slowly,slowly,6,3.10720996964787,4.27e-05,-10.061309295812062,4.63,0.0,Content,Adverb,218.06578947368422,306.6842105263158,0.15789473684210525
6,3,advancing,advancing,9,1.88649072517248,7.24e-06,-11.83587553950734,3.86,0.0,Content,Adjective,219.29333333333332,352.14666666666665,0.10666666666666667
6,4,upon,upon,4,3.50514997831991,0.000132,-8.932707877802432,5.12,0.0,Function,Preposition,224.80645161290323,307.83870967741933,0.22580645161290322
6,5,him,him,3,5.24971431070596,0.00129,-6.653112983089179,6.11,0.0,Function,Pronoun,212.34615384615384,259.5,0.21153846153846154
6,6,through,through,7,4.44757661352292,0.000741,-7.20750979771543,5.87,0.0,Function,Preposition,204.46478873239437,275.11267605633805,0.11267605633802817
6,7,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,206.9,232.86666666666667,0.2
6,8,air,air,3,3.85070748537454,0.000234,-8.360189015256237,5.37,0.0,Content,Noun,202.7391304347826,221.8913043478261,0.15217391304347827
6,9,with,with,4,5.41071988585366,0.00708,-4.950481357152215,6.85,0.0,Function,Preposition,221.43636363636364,292.58181818181816,0.2
6,10,dagger,dagger,6,2.40140054078154,3.47e-06,-12.571327145976946,3.54,0.0,Content,Noun,216.46478873239437,340.8732394366197,0.1267605633802817
6,11,"poised,",poised,6,1.81291335664286,2.69e-06,-12.8259321903203,3.43,1.0,Content,Verb,227.35135135135135,347.55405405405406,0.12162162162162163
6,12,he,he,2,5.59050523199268,0.0049,-5.3185200534573935,6.69,0.0,Function,Pronoun,195.05,243.3,0.45
6,13,sprang,sprang,6,1.60205999132796,1.32e-06,-13.537803066659697,3.12,0.0,Content,Verb,230.05555555555554,310.8611111111111,0.1388888888888889
6,14,upon,upon,4,3.50514997831991,0.000132,-8.932707877802432,5.12,0.0,Function,Preposition,186.46428571428572,223.16071428571428,0.14285714285714285
6,15,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,163.1578947368421,207.31578947368422,0.07894736842105263
6,16,bulwarks,bulwarks,8,0.477121254719662,8.51e-08,-16.27826440311114,1.93,0.0,Content,Noun,217.3625,412.9875,0.3875
6,17,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,169.525,213.625,0.125
6,18,cast,cast,4,3.07224989761351,6.17e-05,-9.693225006308703,4.79,0.0,Content,Verb,203.64705882352942,279.8529411764706,0.10294117647058823
6,19,himself,himself,7,3.85545858038604,0.000178,-8.633726445874593,5.25,0.0,Function,Pronoun,193.92537313432837,262.089552238806,0.07462686567164178
6,20,into,into,4,4.63422528612007,0.00129,-6.653112983089179,6.11,0.0,Function,Preposition,218.0681818181818,255.75,0.25
6,21,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,202.75,206.225,0.075
6,22,sea.,sea,3,3.48472680429866,0.000115,-9.070577560036185,5.06,1.0,Content,Noun,186.2391304347826,203.65217391304347,0.15217391304347827
6,23,He,he,2,5.59050523199268,0.0049,-5.3185200534573935,6.69,0.0,Function,Pronoun,189.72727272727272,202.8181818181818,0.18181818181818182
6,24,did,did,3,5.07704433532984,0.000912,-6.999870458240826,5.96,0.0,Content,Verb,218.03773584905662,244.26415094339623,0.16981132075471697
6,25,not,not,3,5.44196834892386,0.0049,-5.3185200534573935,6.69,0.0,Function,Negative,197.32608695652175,205.30434782608697,0.17391304347826086
6,26,know,know,4,5.46505700838056,0.00126,-6.676643478653674,6.1,0.0,Content,Verb,195.78846153846155,218.26923076923077,0.1346153846153846
6,27,that,that,4,5.8571382268439,0.0102,-4.58536754888799,7.01,0.0,Function,Conjunction,194.87234042553192,242.17021276595744,0.2765957446808511
6,28,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,198.06976744186048,239.13953488372093,0.37209302325581395
6,29,crocodile,crocodile,9,2.06445798922692,3.09e-06,-12.687307105118727,3.49,0.0,Content,Noun,208.74666666666667,276.49333333333334,0.04
6,30,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,204.66666666666666,216.1,0.2
6,31,waiting,waiting,7,4.0321350468799,0.000115,-9.070577560036185,5.06,0.0,Content,Verb,195.14084507042253,247.43661971830986,0.04225352112676056
6,32,for,for,3,5.54611185676681,0.0102,-4.58536754888799,7.01,0.0,Function,Preposition,181.1304347826087,191.3913043478261,0.13043478260869565
6,33,him;,him,3,5.24971431070596,0.00129,-6.653112983089179,6.11,0.0,Function,Pronoun,188.69117647058823,211.38235294117646,0.058823529411764705
6,34,for,for,3,5.54611185676681,0.0102,-4.58536754888799,7.01,0.0,Function,Conjunction,174.01724137931035,189.22413793103448,0.06896551724137931
6,35,we,we,2,5.66238757947146,0.00347,-5.663600656204926,6.54,0.0,Function,Pronoun,216.0,253.44827586206895,0.7586206896551724
6,36,purposely,purposely,9,1.7481880270062,2.75e-06,-12.80387328331057,3.44,0.0,Content,Adverb,189.12048192771084,504.71084337349396,0.2289156626506024
6,37,stopped,stopped,7,3.58489634413745,6.92e-05,-9.57850825025499,4.84,0.0,Content,Verb,227.825,399.3875,0.1125
6,38,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,200.70967741935485,253.51612903225808,0.22580645161290322
6,39,clock,clock,5,3.47581641303132,2.69e-05,-10.523380553891272,4.43,0.0,Content,Noun,209.3015873015873,250.42857142857142,0.1111111111111111
6,40,that,that,4,5.8571382268439,0.0102,-4.58536754888799,7.01,0.0,Function,Conjunction,223.44897959183675,291.6530612244898,0.3877551020408163
6,41,this,this,4,5.60950476671516,0.00661,-5.019171609989949,6.82,0.0,Function,Determiner,225.0,314.56666666666666,0.2
6,42,knowledge,knowledge,9,3.11494441571258,9.12e-05,-9.302454564393361,4.96,0.0,Content,Noun,199.8,278.94666666666666,0.06666666666666667
6,43,might,might,5,4.4205333226935,0.000457,-7.690826948251713,5.66,0.0,Content,Verb,219.98275862068965,269.8448275862069,0.15517241379310345
